Grade,Energy,Entropy,Correlation,Contrast,Homogeneity,Variance,Sum Mean,Inertia,Cluster Shade,Cluster Tendency,Max Probability,Inverse Variance,Short Run Emphasis (SRE),Long Run Emphasis (LRE),Gray-Level Nonuniformity (GLN),Run Length Nonuniformity (RLN),Run Percentage (RP),Low Gray-Level Run Emphasis (LGRE),High Gray-Level Run Emphasis (HGRE),Short Run Low Gray-Level Emphasis (SRLGE),Short Run High Gray-Level Emphasis (SRHGE),Long Run Low Gray-Level Emphasis (LRLGE),Long Run High Gray-Level Emphasis (LRHGE)
1,0.11363864,1.2177854,0.33563587,0.89560255,0.080508461,2.4304827,12.782512,0.89560255,-69.738322,1129.853,0.2647533,0.43479096,3.71E-05,29757.3761,57585.909,1022.18235,0.956859589,0.967688071,1.14077142,3.59E-05,4.23E-05,28808.3599,33878.2721
1,0.080579363,1.3580203,0.2448905,1.1867542,0.084050246,3.3628918,12.47187,1.1867542,-103.33359,1814.237,0.19560452,0.46534576,3.61E-05,30973.0609,58598.2344,896.419201,0.962688446,0.972027764,1.12020097,3.51E-05,4.05E-05,30119.2973,34639.5554
1,0.07008469,1.375754,0.2784588,1.211931,0.08142756,2.819,12.63814,1.211931,-59.83359,997.8356,0.1648479,0.4752417,3.53E-05,31199.5157,58961.1727,832.611473,0.96471405,0.973585757,1.11340728,3.43E-05,3.93E-05,30387.3097,34680.0074
1,0.075987862,1.3630432,0.26284704,1.1703436,0.081619993,3.0818764,12.71535,1.1703436,-83.263882,1447.8108,0.18699004,0.46474473,3.68E-05,30958.2994,58945.5162,792.459321,0.96478653,0.973478384,1.11262995,3.58E-05,4.09E-05,30148.7232,34388.3566
1,0.093199792,1.2968795,0.27073459,0.99614879,0.089284454,3.0998412,11.770097,0.99614879,-91.854512,1564.0184,0.21765853,0.42977627,4.39E-05,27212.2564,57781.512,793.903351,0.957935333,0.968544081,1.13712299,4.26E-05,4.99E-05,26379.0293,30823.5227
1,0.085524976,1.3450883,0.23935194,1.1054264,0.08986967,3.5225821,11.710101,1.1054264,-98.068878,1569.8316,0.2038868,0.4376094,4.42E-05,27128.2398,58197.829,798.542595,0.960338593,0.970329214,1.12869263,4.30E-05,4.98E-05,26330.8166,30583.7437
1,0.093769682,1.3029126,0.28592869,1.0621941,0.08845601,2.8444683,11.853142,1.0621941,-76.986589,1388.8849,0.22772527,0.433353,4.50E-05,27011.3566,57571.0995,836.597613,0.95533371,0.968124898,1.1735882,4.36E-05,5.17E-05,26162.7418,32601.0029
1,0.11063965,1.2870885,0.22661093,1.0354722,0.093811375,3.8139899,11.401834,1.0354722,-125.18411,2001.0642,0.26646137,0.40020531,5.41E-05,24263.8218,56776.3662,876.524479,0.951816559,0.964245677,1.160388,5.23E-05,6.22E-05,23421.2213,28033.1548
1,0.1001173,1.2790635,0.30049489,0.99422507,0.090779048,2.7192083,11.484959,0.99422507,-68.580766,1097.6351,0.23182892,0.43750245,4.43E-05,25729.1618,57601.453,935.279113,0.95690155,0.967772083,1.14079497,4.29E-05,5.04E-05,24917.82,29262.6678
1,0.10350571,1.2586054,0.30178231,0.96317483,0.089661961,2.7287735,11.660265,0.96317483,-73.948125,1252.4423,0.2353754,0.41272281,4.84E-05,24248.3966,56871.6893,851.574793,0.952587128,0.964605325,1.15655133,4.66E-05,5.59E-05,23421.2479,27898.0453
1,0.087424134,1.3568002,0.23137234,1.2017364,0.093795912,3.600993,11.350225,1.2017364,-100.92961,1708.1892,0.19524148,0.43598409,4.88E-05,24489.5938,57802.0003,867.247308,0.958209991,0.968610203,1.13566862,4.73E-05,5.54E-05,23745.5129,27693.0779
1,0.11228552,1.2690622,0.25905623,0.97197086,0.089900966,3.2900941,11.757634,0.97197086,-104.73711,1838.4224,0.27429917,0.39376758,4.98E-05,25214.4625,56195.9609,736.256731,0.948230743,0.961740939,1.17413442,4.79E-05,5.85E-05,24312.2245,29288.4722
1,0.091023117,1.3582699,0.22657625,1.0685481,0.091944911,3.7919056,11.563743,1.0685481,-106.61742,1843.3843,0.23508017,0.40726075,4.76E-05,25949.7772,56354.9138,668.56942,0.949073792,0.96245524,1.17133723,4.58E-05,5.58E-05,25023.2471,30156.2413
1,0.083221074,1.3418512,0.23250301,1.0017115,0.089946108,3.7221683,11.755331,1.0017115,-86.524239,1655.3006,0.16817043,0.37176883,4.71E-05,26175.00268,50895.35764,623.5721357,0.859779358,0.960777711,8.258702291,4.53E-05,0.000184573,25101.53159,418711.8554
1,0.088654404,1.3173687,0.27681994,0.9727304,0.08909228,3.0331172,11.809263,0.9727304,-76.920413,1475.1965,0.20629965,0.41942294,5.19E-05,22781.4604,56847.9485,780.399147,0.952266693,0.96450045,1.15830712,5.00E-05,6.05E-05,22021.2506,26150.255
1,0.079331531,1.4024747,0.2294891,1.2267397,0.089737358,3.6184717,11.781364,1.2267397,-81.905836,1664.1212,0.20628927,0.41529095,5.61E-05,22238.0464,57156.3819,739.942158,0.953788757,0.965873614,1.15428956,5.41E-05,6.50E-05,21533.0304,25409.7325
1,0.061262624,1.4718982,0.20444012,1.4062649,0.090697777,4.0398789,11.737786,1.4062649,-93.639617,1891.3488,0.14865118,0.43343321,5.66E-05,22805.672,58100.7204,657.586609,0.959445953,0.969909949,1.13320471,5.48E-05,6.46E-05,22166.1115,25611.4449
1,0.10116261,1.2722328,0.25253583,1.0436871,0.083409426,3.341326,12.573291,1.0436871,-111.70788,1794.4406,0.2332591,0.42378379,4.18E-05,30895.4889,58303.3333,680.662806,0.960914612,0.970742024,1.12695093,4.06E-05,4.70E-05,30005.826,34743.2112
1,0.09577356,1.292375,0.2973633,1.051056,0.08574394,2.711101,12.0536,1.051056,-64.36436,985.8466,0.1948681,0.4280306,4.13E-05,28218.385,58003.724,836.573029,0.95917511,0.96950989,1.13304262,4.01E-05,4.65E-05,27340.7696,32048.5512
1,0.1194396,1.171078,0.4234307,0.809774,0.08256702,1.842701,12.3934,0.809774,-39.1303,701.4378,0.2488445,0.3996712,4.01E-05,28083.7149,56037.3237,789.156612,0.947364807,0.961015598,1.17685015,3.85E-05,4.76E-05,27056.3661,32703.5853
1,0.1353707,1.154644,0.4234343,0.8762828,0.08382334,1.780368,12.18504,0.8762828,-36.12153,658.7009,0.3092833,0.3932265,3.96E-05,27819.1704,55547.5098,887.217116,0.944549561,0.958787904,1.18699401,3.79E-05,4.73E-05,26750.3042,32633.1029
1,0.1314585,1.163842,0.3933369,0.8621848,0.08395657,1.992547,12.25368,0.8621848,-49.73502,928.3462,0.2986066,0.3952531,4.13E-05,27479.8193,55996.5487,831.394535,0.946674347,0.960932678,1.18200911,3.96E-05,4.91E-05,26484.1822,32073.8633
1,0.14309009,1.1649235,0.36329392,0.83479604,0.085249842,2.2394918,12.118288,0.83479604,-59.204249,1072.7168,0.32517729,0.36306704,3.56E-05,31180.9044,53928.4594,843.61868,0.934165955,0.951574122,1.22896164,3.39E-05,4.38E-05,29742.5474,37928.6609
1,0.16094793,1.1114524,0.34865814,0.72978141,0.087637353,2.4391777,11.874926,0.72978141,-79.363558,1255.0715,0.34396637,0.34970068,3.86E-05,29131.6565,53254.7773,912.316173,0.929466248,0.948603115,1.25023561,3.66E-05,4.80E-05,27670.6667,36209.8854
1,0.08881946,1.265949,0.3843814,1.00451,0.0817151,1.921559,12.47892,1.00451,-28.15996,496.1505,0.1924874,0.4372428,3.58E-05,30733.6127,57980.4567,773.133748,0.95904541,0.969419067,1.13346848,3.47E-05,4.06E-05,29822.9093,34692.3351
1,0.14704186,1.1224707,0.38159132,0.79554001,0.089019733,2.1316707,11.734193,0.79554001,-68.1402,1196.5471,0.31846437,0.37202782,4.24E-05,26904.1413,54104.179,939.916782,0.93497467,0.952455208,1.22739662,4.04E-05,5.21E-05,25688.6556,32671.0565
1,0.1325621,1.167327,0.357335,0.8353828,0.09044604,2.287145,11.46038,0.8353828,-61.96788,974.6932,0.2703516,0.3789758,4.17E-05,27022.3907,54753.547,880.418902,0.939445496,0.955290769,1.20741577,3.99E-05,5.03E-05,25855.7823,32402.3209
1,0.1041953,1.233199,0.4294269,0.9804397,0.08583182,1.626817,11.8421,0.9804397,-14.76053,293.6059,0.2452185,0.4163494,3.43E-05,30601.794,55422.0286,1011.12152,0.943622589,0.958265394,1.19103844,3.28E-05,4.08E-05,29342.7195,36358.3406
1,0.0758515,1.348589,0.3158253,1.220874,0.08337935,2.340295,12.27888,1.220874,-35.0481,659.128,0.1753253,0.4465401,3.69E-05,29862.5941,57879.3089,751.017794,0.958206177,0.969026277,1.1377502,3.57E-05,4.22E-05,28982.153,33752.5467
1,0.107822,1.184986,0.4237718,0.893634,0.0793364,1.760406,12.90147,0.893634,-39.83931,767.8146,0.2333294,0.4259039,3.83E-05,29607.1777,58091.98,768.046368,0.959144592,0.970068005,1.13811407,3.71E-05,4.35E-05,28755.8549,33685.7334
1,0.1466984,1.082748,0.4607832,0.8082232,0.08361317,1.633549,12.19903,0.8082232,-41.58296,612.5509,0.2764655,0.4195494,4.14E-05,25845.0299,56774.1832,1318.12743,0.952289581,0.964125866,1.1564488,3.99E-05,4.79E-05,24931.8218,29820.7046
1,0.1030534,1.225716,0.365371,1.059411,0.08428555,2.019154,12.16439,1.059411,-47.95773,775.8352,0.2119057,0.4508342,3.69E-05,29008.363,57601.4755,1034.43973,0.956996918,0.967745217,1.14002275,3.57E-05,4.21E-05,28084.041,33012.5458
1,0.1021666,1.237557,0.3666358,1.136454,0.08676653,1.920134,11.84554,1.136454,-41.24589,714.5635,0.2320614,0.4526768,3.85E-05,27726.6805,57410.9864,1102.752,0.955898285,0.966929382,1.1439784,3.72E-05,4.41E-05,26831.881,31621.7674
1,0.1171693,1.2245031,0.29352227,0.93452619,0.087215124,2.8479187,11.970564,0.93452619,-88.949263,1414.2528,0.23651392,0.40392507,4.21E-05,27284.5995,56265.9966,891.322651,0.948806763,0.961979274,1.17129375,4.06E-05,4.89E-05,26232.54,32042.2705
1,0.1298955,1.173841,0.3654628,0.890972,0.0870926,2.175651,11.85371,0.890972,-59.43518,939.759,0.29285,0.418337,4.02E-05,27318.8851,56754.2895,1090.53943,0.952011108,0.964065172,1.15803994,3.88E-05,4.65E-05,26353.8448,31563.7288
1,0.090336815,1.3175022,0.28848039,1.117701,0.090244704,2.7661309,11.555739,1.117701,-66.129371,1068.3195,0.21443455,0.44265045,4.10E-05,27306.3703,57539.6478,883.031203,0.956634521,0.967474572,1.14134177,3.97E-05,4.68E-05,26437.8373,31077.335
1,0.10231832,1.326418,0.23733132,1.1021203,0.094992505,3.5613308,11.094968,1.1021203,-90.299467,1283.9891,0.2482313,0.4051968,4.31E-05,26564.5464,56293.3055,889.876301,0.9490242,0.962085478,1.17009011,4.15E-05,5.01E-05,25554.0175,31105.2053
1,0.1501146,1.078148,0.482327,0.7630428,0.08473854,1.568756,12.05335,0.7630428,-40.4929,627.0831,0.3085015,0.4116916,3.56E-05,30050.132,56433.3867,1161.27473,0.950126648,0.962658452,1.16485797,3.43E-05,4.13E-05,28933.4598,34976.1646
1,0.1615468,1.050176,0.5068827,0.6892835,0.08891055,1.528008,11.51423,0.6892835,-38.96661,591.2798,0.3230706,0.3886459,3.67E-05,28826.5682,54537.2808,1180.78736,0.938800812,0.954148538,1.2068613,3.50E-05,4.42E-05,27512.1733,34756.4841
1,0.07699731,1.370127,0.2708333,1.171728,0.0915442,2.961593,11.34857,1.171728,-59.46635,898.8892,0.1810916,0.4474818,4.03E-05,27590.0863,57800.3521,808.488175,0.95822525,0.968588628,1.13547677,3.91E-05,4.57E-05,26720.7179,31346.093
1,0.096665608,1.2793248,0.29019912,0.80046561,0.094741551,2.9836375,11.119967,0.80046561,-75.483511,1236.4234,0.19154146,0.41421754,4.26E-05,26162.0927,55682.4152,865.783604,0.945503235,0.959350547,1.18262457,4.09E-05,5.03E-05,25106.867,30907.3057
1,0.09956938,1.228984,0.3577936,0.678289,0.09034731,2.399966,11.44963,0.678289,-40.57587,765.0534,0.1809656,0.3627682,3.66E-05,29673.75864,48486.22779,823.0418455,0.841518402,0.95030474,9.31230642,3.49E-05,0.000192437,28146.77588,479277.2898
1,0.07670099,1.363505,0.2802425,1.141122,0.0870246,2.855317,11.90414,1.141122,-58.50576,966.0101,0.1767883,0.4554108,3.65E-05,30571.8445,58502.5255,823.727588,0.962047577,0.971640902,1.1227354,3.55E-05,4.10E-05,29707.737,34317.6358
1,0.13251835,1.1599196,0.36932659,0.87320168,0.088078675,2.1603054,11.800049,0.87320168,-66.259989,1194.1875,0.29636629,0.41131616,5.52E-05,20895.4487,56578.0033,1147.47356,0.950839996,0.963326555,1.16289903,5.31E-05,6.43E-05,20171.3697,24102.4986
1,0.081109922,1.3437237,0.2675613,0.976257,0.089843151,3.159775,11.714334,0.976257,-78.698178,1502.3724,0.19545504,0.44208852,4.96E-05,24073.9502,57499.4308,723.691147,0.956233978,0.967359289,1.14353991,4.79E-05,5.69E-05,23327.5866,27338.2353
1,0.073542074,1.3626578,0.26990066,0.96537475,0.087995574,3.1344155,11.859562,0.96537475,-69.255248,1261.6697,0.16543343,0.44184091,4.99E-05,23875.2037,57839.5458,679.751007,0.958221436,0.968813533,1.13642159,4.83E-05,5.69E-05,23161.7437,26990.0626
2,0.043766158,1.6838072,0.085614535,1.8857465,0.11607334,10.645732,10.397121,1.8857465,-206.33259,4607.0069,0.16363538,0.41013307,5.96E-05,27972.60074,54162.2542,438.9853432,0.906593323,0.963858997,2.491208219,5.79E-05,9.08E-05,26532.09449,107339.9212
2,0.114495,1.4641205,0.091351642,1.362732,0.10503436,10.216694,11.142938,1.362732,-253.9073,4841.9793,0.32002463,0.33676285,5.88E-05,29114.3822,45632.00233,434.3017655,0.778961182,0.955167252,10.44594202,5.70E-05,0.000235403,27184.13561,544109.3077
2,0.095985114,1.538231,0.088134569,1.5920447,0.10785539,10.48491,11.047335,1.5920447,-258.51529,5183.296,0.29106932,0.35122559,5.71E-05,29217.02691,47795.23037,457.9818808,0.813308716,0.956541404,6.716787723,5.54E-05,0.000165321,27337.39217,340146.6705
2,0.027595713,1.7596944,0.090695897,2.0896762,0.11992589,9.8570686,9.9295283,2.0896762,-152.95966,3697.1301,0.085337175,0.4382416,6.45E-05,25228.483,57808.1263,411.93397,0.944141388,0.973836801,1.72482547,6.30E-05,8.21E-05,24379.7294,62451.6183
2,0.026636265,1.7871129,0.083581345,2.2179315,0.12150368,10.727744,9.9215511,2.2179315,-154.03436,4003.9536,0.098724289,0.43502771,6.90E-05,25330.795,58628.0454,388.311258,0.954265594,0.975188472,1.4013223,6.75E-05,8.10E-05,24510.0294,45052.4042
2,0.033317513,1.700826,0.09933152,1.9600964,0.10956611,8.9672914,10.711917,1.9600964,-223.58323,4192.1971,0.080922617,0.45016027,5.91E-05,28211.8343,59395.2075,467.295221,0.965034485,0.976043124,1.13186175,5.77E-05,6.55E-05,27390.4158,33354.0509
2,0.056196198,1.5944374,0.097627301,1.5839529,0.1061826,9.3777409,10.974131,1.5839529,-238.19823,4402.6821,0.1817327,0.39287817,5.46E-05,29962.33277,54239.9555,454.3578387,0.907146454,0.964265014,2.626215592,5.31E-05,8.77E-05,28524.69093,116800.2567
2,0.1234409,1.286421,0.12870948,0.91573298,0.09669971,7.2809395,11.759564,0.91573298,-260.65844,4563.9821,0.29349726,0.30145019,4.04E-05,34594.75847,45785.62654,550.4217942,0.803436279,0.945251327,10.27877485,3.88E-05,0.000212742,32233.00974,539842.5911
2,0.10169013,1.5235267,0.08713197,1.7101838,0.10769638,10.546606,11.013723,1.7101838,-254.3946,5049.1846,0.30021243,0.34170714,6.08E-05,27888.21752,45525.46464,375.7983998,0.761859894,0.96349978,23.47104713,5.92E-05,0.000475085,26399.90547,1256132.425
2,0.059973825,1.6537879,0.085643048,1.9131147,0.10921628,10.62544,10.835999,1.9131147,-229.12956,4706.7578,0.21640508,0.37990443,6.42E-05,28324.62888,52581.20755,390.8293513,0.872806549,0.96688563,4.952860989,6.25E-05,0.000140675,26977.80121,242800.5293
2,0.056289594,1.6049549,0.10584651,1.6145357,0.10099933,8.556303,11.300342,1.6145357,-222.10252,4146.5442,0.19157267,0.40138881,4.87E-05,31584.36271,53894.60065,446.8211636,0.891895294,0.968377199,4.718414294,4.74E-05,0.000119486,30300.13309,233304.6055
2,0.042350508,1.6316373,0.11644409,1.6982307,0.098417963,7.6324536,11.362115,1.6982307,-195.20655,3437.8177,0.11622867,0.43752673,5.37E-05,29419.1918,58168.1509,473.923398,0.952293396,0.972961299,1.32145675,5.25E-05,6.28E-05,28437.4207,44918.3544
2,0.060812753,1.5071045,0.14356467,1.3611212,0.093027729,6.2009798,11.774462,1.3611212,-194.11082,3191.7145,0.16383347,0.45711453,5.00E-05,28104.0271,59107.317,669.969444,0.96465683,0.974487666,1.12280285,4.88E-05,5.55E-05,27336.0776,32151.9939
2,0.038457106,1.7085079,0.092763397,2.1870547,0.10965518,9.5447934,10.907372,2.1870547,-244.8855,4808.7967,0.13596582,0.42304768,5.62E-05,30388.5618,58228.0492,463.982191,0.954391479,0.972560774,1.27605034,5.49E-05,6.46E-05,29303.0986,43757.2743
2,0.048596857,1.6013149,0.10731426,1.7208349,0.10367,8.3592493,11.271166,1.7208349,-261.2051,4782.7196,0.14792186,0.42227568,4.97E-05,31635.5745,55855.17295,489.0465773,0.918663025,0.971051445,3.085239745,4.85E-05,9.08E-05,30499.01407,143926.626
2,0.053793154,1.5352324,0.13419838,1.4184165,0.096947452,6.6578063,11.506035,1.4184165,-206.3211,3472.0941,0.12160012,0.44965727,4.98E-05,28943.0709,57948.2692,577.538064,0.947288513,0.973631268,1.57263865,4.85E-05,6.36E-05,28099.0357,57748.9997
2,0.075069684,1.5479752,0.11171287,1.8095508,0.097724795,7.9304132,11.66381,1.8095508,-245.2116,4409.8562,0.23709254,0.37491339,4.66E-05,33336.98492,52976.60348,510.4615349,0.8879776,0.963119634,3.434352721,4.53E-05,9.34E-05,31698.94371,165024.5755
2,0.05426191,1.6538125,0.0863739,1.9653317,0.11118346,10.493714,10.846391,1.9653317,-266.32489,5247.0326,0.19471691,0.3929978,5.97E-05,29841.68239,54638.3767,457.5834142,0.910606384,0.965524964,2.388484939,5.82E-05,8.86E-05,28396.92866,103990.5832
2,0.043381443,1.6461842,0.10574427,1.8216224,0.10241268,8.4362061,11.187788,1.8216224,-221.13647,4017.2345,0.13561225,0.42267003,5.60E-05,29380.1944,57132.0513,461.822068,0.940422058,0.9707321,1.65079941,5.46E-05,7.15E-05,28262.6919,62968.1873
2,0.031820443,1.7251823,0.096524817,2.081606,0.11025216,9.1862063,10.772258,2.081606,-239.49583,4512.9279,0.084188368,0.45782569,6.07E-05,27989.5404,60272.2691,458.326918,0.971855164,0.97912775,1.0899534,5.93E-05,6.64E-05,27352.5501,30781.3009
2,0.067030084,1.4244797,0.20053475,1.2771696,0.087378304,4.2348397,12.147727,1.2771696,-125.91177,2149.8348,0.12636358,0.43022358,4.08E-05,29770.3232,55621.28249,708.2648767,0.918575287,0.969388054,3.644701551,3.96E-05,9.15E-05,28711.74665,171943.0627
2,0.05322434,1.5428777,0.12485622,1.209767,0.10202086,7.3503805,11.180344,1.209767,-223.97903,3883.9355,0.12893364,0.45968965,5.92E-05,24586.6922,58915.2765,667.813074,0.964431763,0.973378314,1.11444635,5.75E-05,6.65E-05,23931.8744,27392.9684
2,0.14615444,1.3036439,0.12284655,0.83154319,0.09663356,7.7008756,11.796836,0.83154319,-252.0681,4484.3964,0.3558327,0.30589683,5.50E-05,28779.61726,41372.42845,344.3430485,0.695743561,0.961867509,43.77374341,5.33E-05,0.000840493,27362.28675,2367980.844
2,0.05405229,1.55503,0.13035492,1.3181325,0.099129493,6.9432266,11.319112,1.3181325,-191.91502,3327.366,0.13294275,0.44657056,5.16E-05,27345.095,58777.3522,555.213382,0.963451385,0.97283714,1.11843543,5.02E-05,5.77E-05,26587.2588,30651.7225
2,0.068646921,1.51477,0.12883452,1.4016974,0.094965218,6.9829243,11.753335,1.4016974,-207.41656,3660.929,0.20053702,0.38915018,4.97E-05,29835.32892,50924.76698,468.6713237,0.837291718,0.970965868,12.7748705,4.85E-05,0.000267828,28777.64969,672334.0192
2,0.047735948,1.5730735,0.12278488,1.3091746,0.10291804,7.4265044,10.95521,1.3091746,-187.41614,3214.262,0.1236782,0.44051429,5.33E-05,27180.2865,57125.2872,492.029381,0.940654755,0.970841449,1.90867922,5.17E-05,7.40E-05,26318.3366,73744.9236
2,0.17326644,1.3569181,0.10945281,1.5324071,0.096267331,8.2922898,11.857154,1.5324071,-260.92635,4656.9021,0.40555853,0.28933334,5.43E-05,29532.4587,39049.59322,311.6676771,0.646080017,0.967674163,60.0359789,5.30E-05,0.001135597,28193.75691,3260271.314
2,0.070897312,1.6120983,0.09825745,1.9637287,0.10227531,9.076648,11.315296,1.9637287,-230.94153,4454.2199,0.24022798,0.3693414,5.28E-05,30861.75316,51911.10125,429.8608618,0.861450195,0.967059909,7.046701878,5.15E-05,0.000166195,29453.47507,360294.5925
2,0.047471611,1.6142637,0.10154958,1.5440662,0.10697142,9.0032213,10.901197,1.5440662,-225.08466,4298.3859,0.15188674,0.40571024,5.14E-05,27106.89401,52037.17618,492.4135298,0.872280121,0.963265649,4.960258293,4.99E-05,0.000127538,25788.81161,240984.4337
2,0.21775897,1.2400434,0.10751877,1.0627859,0.095888005,8.7350907,11.750827,1.0627859,-245.40361,4188.1854,0.45769965,0.26155364,6.47E-05,27663.56839,36764.95083,362.9163012,0.636615753,0.949197996,40.96150649,6.27E-05,0.000799292,25450.90634,2213377.231
2,0.058049941,1.6273791,0.085867498,1.6863168,0.11558196,10.730854,10.288484,1.6863168,-171.5483,4193.6823,0.20367593,0.37702448,7.13E-05,23874.83945,50987.29008,377.5618578,0.843818665,0.968159175,8.443357499,6.94E-05,0.000212568,22778.02702,428695.1676
2,0.037704843,1.7423542,0.078379588,2.308949,0.12137,11.474797,10.327675,2.308949,-250.38407,5478.7891,0.14351183,0.40791898,6.94E-05,27015.69057,56462.83635,411.7600063,0.925960541,0.972080499,2.477206689,6.79E-05,0.000100709,25964.76099,105885.9191
2,0.05217905,1.6246817,0.077657719,1.4684402,0.12528245,12.095364,9.93667,1.4684402,-191.08733,5041.7744,0.18328774,0.37479824,6.69E-05,24964.71939,50177.87339,381.8150035,0.854846954,0.95664767,5.16176998,6.48E-05,0.000148698,23347.58737,249480.9204
2,0.036843152,1.6950545,0.088286553,1.8752875,0.1173461,10.295161,10.235805,1.8752875,-201.53922,4320.1839,0.11958245,0.42257145,6.26E-05,25953.7955,56526.7113,414.936268,0.934398651,0.969165839,1.90623379,6.10E-05,8.39E-05,24910.975,72832.4054
2,0.066485221,1.5854924,0.091813898,1.8497649,0.10925896,9.8709313,10.992948,1.8497649,-274.41934,5289.4941,0.21670415,0.3796241,5.77E-05,29363.40917,52340.76234,482.283902,0.88451767,0.95989859,3.077055665,5.61E-05,9.95E-05,27695.23834,140856.4636
2,0.026540252,1.7571848,0.075308999,1.8641646,0.14879184,12.269772,8.5861726,1.8641646,-40.254518,4168.1341,0.087307931,0.42470333,9.14E-05,18521.67167,55115.77693,403.8727945,0.903160095,0.972404787,4.743649442,8.89E-05,0.000167896,17845.28749,219977.5665
2,0.05561754,1.6205458,0.080677508,1.6559519,0.11858662,11.502723,10.335224,1.6559519,-232.24087,5051.3104,0.19224703,0.38254679,6.60E-05,26453.00833,51972.97718,384.5836957,0.870018005,0.963757008,5.078008377,6.41E-05,0.000145684,25113.07728,247020.2256
2,0.058734585,1.5572075,0.1171586,1.788987,0.1040087,7.5201674,11.153861,1.788987,-246.42242,4215.6131,0.15023347,0.42187028,5.18E-05,27516.2373,58042.16,647.449852,0.957798004,0.970241034,1.16802341,5.04E-05,5.87E-05,26650.8525,33400.6533
2,0.064923872,1.5148584,0.12314595,1.4742632,0.10364766,7.3007825,10.979693,1.4742632,-217.24553,3503.1998,0.16065878,0.41861383,5.25E-05,25916.7623,57400.1578,698.260741,0.955303192,0.966998687,1.14833683,5.09E-05,5.94E-05,25015.1382,30047.0831
2,0.066054056,1.4703788,0.14066051,1.2399969,0.092713758,6.4232036,11.782842,1.2399969,-191.791,3058.3058,0.14855781,0.40851378,4.35E-05,31959.5007,57061.9333,582.760293,0.951896667,0.965977872,1.17497749,4.23E-05,4.94E-05,30677.0482,39046.9236
2,0.043959108,1.6484791,0.094787345,1.4327328,0.10981026,9.7769017,10.769857,1.4327328,-222.03569,4551.6383,0.15284832,0.42545267,5.18E-05,30531.4052,56209.8814,440.440795,0.93365097,0.967269753,1.66398452,5.04E-05,6.76E-05,29264.9228,64651.2242
2,0.11612704,1.4071867,0.10687185,0.98989133,0.10047326,8.8326717,11.424138,0.98989133,-243.96843,4481.6468,0.31638952,0.34122087,4.90E-05,31261.58232,45742.24666,452.6977009,0.786529541,0.9525027,10.14330596,4.73E-05,0.000219424,29232.00898,529439.9056
2,0.059416111,1.5743104,0.10941454,1.3074633,0.10092223,8.43087,11.265016,1.3074633,-201.83918,3846.9265,0.19639155,0.39549082,5.10E-05,30024.47543,52929.34835,428.1420683,0.883289337,0.965077414,4.285442457,4.95E-05,0.000114617,28679.70083,207463.1082
2,0.069258885,1.5172447,0.118158,1.6069856,0.098243761,7.5643455,11.613626,1.6069856,-246.49087,4388.132,0.20932987,0.3855183,4.55E-05,33260.18886,53787.92626,534.4656713,0.898353577,0.964788973,3.133202287,4.42E-05,8.70E-05,31799.43217,148075.2994
2,0.046895075,1.6218692,0.098917043,1.6129024,0.10955244,9.2256539,10.68212,1.6129024,-210.35078,4040.7005,0.14445517,0.41014473,5.80E-05,28129.03943,55099.86582,440.2511219,0.909770966,0.969466197,3.428989669,5.64E-05,0.000106414,27037.52227,158681.1829
2,0.085383168,1.4711164,0.10645756,0.97873404,0.10259509,8.8752122,11.210256,0.97873404,-222.8873,4227.3462,0.25629599,0.37077124,4.93E-05,31396.57678,50040.04048,506.8484327,0.859153748,0.95374419,4.452040423,4.77E-05,0.000115789,29416.97018,218031.7401
2,0.038392832,1.6145178,0.10889255,1.1109417,0.10996106,8.5893581,10.340277,1.1109417,-131.20245,3010.1184,0.10302954,0.4416878,5.67E-05,26576.0399,56540.3543,442.521981,0.938240051,0.967643155,1.51594232,5.51E-05,7.07E-05,25501.884,51818.918
2,0.038629789,1.6302785,0.10284624,1.1110482,0.11220053,9.1316492,10.208065,1.1110482,-107.05271,3080.8203,0.12429076,0.42033429,5.92E-05,25269.38828,54188.68994,396.7971339,0.90353775,0.965708285,3.773752457,5.74E-05,0.000115214,24180.70147,173682.9234
2,0.052538718,1.6156868,0.096452247,1.2559146,0.10669926,9.6964012,10.808434,1.2559146,-173.99887,3912.8517,0.18780751,0.40283699,5.08E-05,29891.57958,52255.53716,429.5321795,0.886341095,0.958541529,3.08344043,4.91E-05,9.28E-05,28228.71903,141342.8035
2,0.074582162,1.5641238,0.095224939,1.822473,0.10446999,9.4939178,11.243436,1.822473,-271.60473,4991.9517,0.2395422,0.36720149,5.16E-05,31663.15702,50394.53764,423.7809275,0.842350006,0.963835312,6.084291517,5.03E-05,0.00014743,30103.28996,308274.2745
2,0.050342969,1.5637934,0.12131282,1.3933245,0.10121856,7.475163,11.083596,1.3933245,-188.71954,3218.0769,0.11601756,0.41789181,4.96E-05,28827.424,56705.3368,525.373224,0.944400787,0.966403186,1.36298373,4.82E-05,5.96E-05,27647.3373,45853.9068
2,0.07088867,1.4701103,0.12440577,0.89979632,0.10020374,7.559735,11.140567,0.89979632,-162.34041,3119.7932,0.21160132,0.3941594,4.76E-05,29800.25735,50207.80522,463.5938953,0.848342896,0.960153954,7.647432219,4.61E-05,0.000172118,28227.82025,391139.9163
